eeid,project_id,skill_match,tenure_score,availability_score,weighted_score,outcome_label
E03423,PRJ-016,0.0,1.0,1.0,0.5,1
E03423,PRJ-009,0.0,1.0,1.0,0.5,1
E03423,PRJ-001,0.0,1.0,1.0,0.5,1
E03423,PRJ-002,0.0,1.0,1.0,0.5,0
E01584,PRJ-016,0.25,0.5,0.5,0.375,0
E01584,PRJ-003,0.0,0.5,0.5,0.25,0
E01584,PRJ-013,0.3333,0.5,0.5,0.4167,1
E01584,PRJ-004,0.25,0.5,0.5,0.375,0
E00788,PRJ-008,0.6667,1.0,1.0,0.8333,1
E00788,PRJ-011,0.0,1.0,1.0,0.5,0
E00788,PRJ-018,0.0,1.0,1.0,0.5,0
E00788,PRJ-002,0.0,1.0,1.0,0.5,1
E00207,PRJ-014,0.0,1.0,0.0,0.3,0
E00207,PRJ-017,0.0,1.0,0.0,0.3,1
E00207,PRJ-002,0.25,1.0,0.0,0.425,0
E00207,PRJ-008,0.0,1.0,0.0,0.3,0
E00834,PRJ-005,0.0,1.0,0.0,0.3,0
E00834,PRJ-003,0.0,1.0,0.0,0.3,1
E00834,PRJ-015,0.0,1.0,0.0,0.3,0
E00834,PRJ-011,0.3333,1.0,0.0,0.4667,0
E04571,PRJ-017,0.0,0.9,0.0,0.27,0
E04571,PRJ-001,0.0,0.9,0.0,0.27,0
E04571,PRJ-016,0.25,0.9,0.0,0.395,0
E04571,PRJ-002,0.25,0.9,0.0,0.395,0
E02652,PRJ-002,0.0,1.0,0.5,0.4,0
E02652,PRJ-012,0.0,1.0,0.5,0.4,0
E02652,PRJ-006,0.0,1.0,0.5,0.4,0
E02652,PRJ-008,0.0,1.0,0.5,0.4,0
E02693,PRJ-010,0.0,1.0,0.0,0.3,1
E02693,PRJ-011,0.0,1.0,0.0,0.3,0
E02693,PRJ-007,0.25,1.0,0.0,0.425,0
E02693,PRJ-003,0.25,1.0,0.0,0.425,0
E03359,PRJ-016,0.0,0.9,0.0,0.27,0
E03359,PRJ-007,0.75,0.9,0.0,0.645,1
E03359,PRJ-019,0.0,0.9,0.0,0.27,1
E03359,PRJ-018,0.0,0.9,0.0,0.27,1
E00399,PRJ-011,0.6667,0.7,1.0,0.7433,0
E00399,PRJ-014,0.0,0.7,1.0,0.41,1
E00399,PRJ-001,0.0,0.7,1.0,0.41,1
E00399,PRJ-012,0.0,0.7,1.0,0.41,0
E02971,PRJ-013,0.0,1.0,0.5,0.4,0
E02971,PRJ-005,0.0,1.0,0.5,0.4,0
E02971,PRJ-009,0.0,1.0,0.5,0.4,1
E02971,PRJ-008,0.3333,1.0,0.5,0.5667,0
E03327,PRJ-006,0.0,1.0,0.0,0.3,0
E03327,PRJ-008,0.3333,1.0,0.0,0.4667,1
E03327,PRJ-014,0.0,1.0,0.0,0.3,1
E03327,PRJ-020,0.0,1.0,0.0,0.3,0
E00900,PRJ-014,0.0,1.0,0.5,0.4,1
E00900,PRJ-004,0.0,1.0,0.5,0.4,1
E00900,PRJ-002,0.0,1.0,0.5,0.4,0
E00900,PRJ-020,0.3333,1.0,0.5,0.5667,1
E00836,PRJ-017,0.6667,0.8,0.5,0.6733,1
E00836,PRJ-013,0.6667,0.8,0.5,0.6733,1
E00836,PRJ-010,0.3333,0.8,0.5,0.5067,0
E00836,PRJ-020,0.0,0.8,0.5,0.34,0
E03854,PRJ-014,1.0,1.0,0.5,0.9,1
E03854,PRJ-003,0.75,1.0,0.5,0.775,1
E03854,PRJ-009,0.0,1.0,0.5,0.4,0
E03854,PRJ-013,0.0,1.0,0.5,0.4,1
E04729,PRJ-002,0.0,1.0,1.0,0.5,1
E04729,PRJ-016,0.0,1.0,1.0,0.5,0
E04729,PRJ-007,0.0,1.0,1.0,0.5,1
E04729,PRJ-011,0.0,1.0,1.0,0.5,0
E00360,PRJ-008,0.0,1.0,1.0,0.5,1
E00360,PRJ-014,0.0,1.0,1.0,0.5,0
E00360,PRJ-003,0.25,1.0,1.0,0.625,1
E00360,PRJ-007,0.25,1.0,1.0,0.625,1
E02284,PRJ-012,0.0,1.0,1.0,0.5,1
E02284,PRJ-005,0.0,1.0,1.0,0.5,0
E02284,PRJ-008,0.0,1.0,1.0,0.5,0
E02284,PRJ-007,0.0,1.0,1.0,0.5,0
E00181,PRJ-011,0.0,1.0,0.5,0.4,0
E00181,PRJ-019,0.0,1.0,0.5,0.4,0
E00181,PRJ-018,0.0,1.0,0.5,0.4,0
E00181,PRJ-012,0.25,1.0,0.5,0.525,0
E04168,PRJ-004,0.0,0.9,1.0,0.47,0
E04168,PRJ-010,0.0,0.9,1.0,0.47,1
E04168,PRJ-018,0.0,0.9,1.0,0.47,1
E04168,PRJ-007,0.0,0.9,1.0,0.47,0
E02861,PRJ-020,0.3333,1.0,1.0,0.6667,1
E02861,PRJ-015,0.0,1.0,1.0,0.5,0
E02861,PRJ-002,0.0,1.0,1.0,0.5,0
E02861,PRJ-007,0.0,1.0,1.0,0.5,1
E01357,PRJ-008,0.0,1.0,1.0,0.5,0
E01357,PRJ-001,0.5,1.0,1.0,0.75,1
E01357,PRJ-006,0.25,1.0,1.0,0.625,1
E01357,PRJ-020,0.3333,1.0,1.0,0.6667,1
E04387,PRJ-016,0.0,0.9,0.0,0.27,0
E04387,PRJ-011,0.0,0.9,0.0,0.27,0
E04387,PRJ-003,0.25,0.9,0.0,0.395,0
E04387,PRJ-017,0.0,0.9,0.0,0.27,1
E03090,PRJ-003,0.5,1.0,0.5,0.65,1
E03090,PRJ-002,0.0,1.0,0.5,0.4,0
E03090,PRJ-009,0.0,1.0,0.5,0.4,0
E03090,PRJ-005,0.0,1.0,0.5,0.4,1
E03591,PRJ-005,0.0,1.0,1.0,0.5,0
E03591,PRJ-014,0.0,1.0,1.0,0.5,0
E03591,PRJ-013,1.0,1.0,1.0,1.0,1
E03591,PRJ-010,0.3333,1.0,1.0,0.6667,1
E03328,PRJ-015,0.0,0.6,1.0,0.38,1
E03328,PRJ-008,0.0,0.6,1.0,0.38,0
E03328,PRJ-003,0.75,0.6,1.0,0.755,1
E03328,PRJ-016,0.0,0.6,1.0,0.38,1
E04937,PRJ-014,0.0,1.0,1.0,0.5,0
E04937,PRJ-017,0.0,1.0,1.0,0.5,1
E04937,PRJ-018,0.0,1.0,1.0,0.5,0
E04937,PRJ-011,0.0,1.0,1.0,0.5,1
E00515,PRJ-006,0.0,0.7,0.0,0.21,0
E00515,PRJ-007,0.0,0.7,0.0,0.21,0
E00515,PRJ-010,0.3333,0.7,0.0,0.3767,0
E00515,PRJ-009,0.0,0.7,0.0,0.21,0
E01241,PRJ-013,0.0,1.0,0.0,0.3,1
E01241,PRJ-011,0.0,1.0,0.0,0.3,1
E01241,PRJ-017,0.0,1.0,0.0,0.3,0
E01241,PRJ-010,0.0,1.0,0.0,0.3,0
E03255,PRJ-015,0.0,1.0,0.0,0.3,0
E03255,PRJ-001,0.0,1.0,0.0,0.3,1
E03255,PRJ-007,0.0,1.0,0.0,0.3,0
E03255,PRJ-011,0.0,1.0,0.0,0.3,1
E01711,PRJ-003,0.0,0.5,1.0,0.35,1
E01711,PRJ-013,0.0,0.5,1.0,0.35,1
E01711,PRJ-014,0.0,0.5,1.0,0.35,1
E01711,PRJ-016,0.0,0.5,1.0,0.35,0
E00500,PRJ-018,0.0,1.0,0.0,0.3,0
E00500,PRJ-015,0.0,1.0,0.0,0.3,1
E00500,PRJ-011,0.0,1.0,0.0,0.3,0
E00500,PRJ-002,0.0,1.0,0.0,0.3,1
E04972,PRJ-015,0.0,1.0,0.0,0.3,1
E04972,PRJ-002,0.0,1.0,0.0,0.3,0
E04972,PRJ-010,0.6667,1.0,0.0,0.6333,1
E04972,PRJ-003,0.75,1.0,0.0,0.675,1
E02728,PRJ-002,0.0,1.0,0.0,0.3,1
E02728,PRJ-010,0.0,1.0,0.0,0.3,0
E02728,PRJ-005,0.0,1.0,0.0,0.3,1
E02728,PRJ-017,0.6667,1.0,0.0,0.6333,0
E04749,PRJ-014,0.0,1.0,0.0,0.3,0
E04749,PRJ-011,0.6667,1.0,0.0,0.6333,1
E04749,PRJ-012,0.0,1.0,0.0,0.3,0
E04749,PRJ-004,0.0,1.0,0.0,0.3,0
E02023,PRJ-008,0.0,1.0,1.0,0.5,0
E02023,PRJ-006,0.0,1.0,1.0,0.5,0
E02023,PRJ-010,0.0,1.0,1.0,0.5,0
E02023,PRJ-015,0.0,1.0,1.0,0.5,0
E03166,PRJ-008,0.0,1.0,0.0,0.3,0
E03166,PRJ-001,0.0,1.0,0.0,0.3,0
E03166,PRJ-009,0.0,1.0,0.0,0.3,0
E03166,PRJ-017,0.0,1.0,0.0,0.3,1
E02599,PRJ-007,0.0,1.0,1.0,0.5,1
E02599,PRJ-014,0.0,1.0,1.0,0.5,0
E02599,PRJ-002,0.0,1.0,1.0,0.5,0
E02599,PRJ-001,0.0,1.0,1.0,0.5,0
E01014,PRJ-011,0.0,1.0,0.0,0.3,0
E01014,PRJ-009,0.0,1.0,0.0,0.3,1
E01014,PRJ-012,0.0,1.0,0.0,0.3,0
E01014,PRJ-010,0.0,1.0,0.0,0.3,0
E04529,PRJ-019,0.0,1.0,1.0,0.5,1
E04529,PRJ-008,0.0,1.0,1.0,0.5,0
E04529,PRJ-002,0.0,1.0,1.0,0.5,1
E04529,PRJ-006,0.25,1.0,1.0,0.625,1
E00085,PRJ-011,0.0,1.0,1.0,0.5,1
E00085,PRJ-002,0.0,1.0,1.0,0.5,0
E00085,PRJ-012,0.0,1.0,1.0,0.5,0
E00085,PRJ-006,0.0,1.0,1.0,0.5,1
E00632,PRJ-018,0.75,0.9,0.5,0.745,0
E00632,PRJ-015,0.25,0.9,0.5,0.495,1
E00632,PRJ-011,0.3333,0.9,0.5,0.5367,1
E00632,PRJ-016,0.0,0.9,0.5,0.37,1
E02108,PRJ-001,0.0,1.0,0.5,0.4,0
E02108,PRJ-020,0.0,1.0,0.5,0.4,1
E02108,PRJ-008,0.0,1.0,0.5,0.4,0
E02108,PRJ-012,0.0,1.0,0.5,0.4,0
E03802,PRJ-010,0.0,1.0,1.0,0.5,1
E03802,PRJ-019,0.3333,1.0,1.0,0.6667,0
E03802,PRJ-016,0.0,1.0,1.0,0.5,0
E03802,PRJ-011,0.0,1.0,1.0,0.5,0
E03685,PRJ-017,0.0,1.0,0.5,0.4,0
E03685,PRJ-003,0.25,1.0,0.5,0.525,1
E03685,PRJ-016,0.0,1.0,0.5,0.4,0
E03685,PRJ-015,0.0,1.0,0.5,0.4,0
E01089,PRJ-004,0.25,0.9,0.0,0.395,0
E01089,PRJ-019,0.0,0.9,0.0,0.27,0
E01089,PRJ-002,0.0,0.9,0.0,0.27,0
E01089,PRJ-015,0.0,0.9,0.0,0.27,0
E03988,PRJ-012,0.25,1.0,0.5,0.525,0
E03988,PRJ-004,0.0,1.0,0.5,0.4,1
E03988,PRJ-008,0.3333,1.0,0.5,0.5667,0
E03988,PRJ-002,0.25,1.0,0.5,0.525,1
E00401,PRJ-010,0.0,1.0,0.5,0.4,1
E00401,PRJ-011,0.0,1.0,0.5,0.4,0
E00401,PRJ-017,0.0,1.0,0.5,0.4,0
E00401,PRJ-006,0.0,1.0,0.5,0.4,0
E03429,PRJ-006,0.0,1.0,0.0,0.3,0
E03429,PRJ-020,0.0,1.0,0.0,0.3,0
E03429,PRJ-001,0.0,1.0,0.0,0.3,0
E03429,PRJ-004,0.0,1.0,0.0,0.3,0
E02417,PRJ-007,0.25,1.0,1.0,0.625,0
E02417,PRJ-017,0.0,1.0,1.0,0.5,0
E02417,PRJ-015,0.5,1.0,1.0,0.75,1
E02417,PRJ-005,0.25,1.0,1.0,0.625,1
E00359,PRJ-014,0.0,1.0,0.0,0.3,0
E00359,PRJ-007,0.0,1.0,0.0,0.3,0
E00359,PRJ-017,0.0,1.0,0.0,0.3,0
E00359,PRJ-015,0.0,1.0,0.0,0.3,1
E02044,PRJ-006,0.0,0.6,0.0,0.18,1
E02044,PRJ-008,0.0,0.6,0.0,0.18,0
E02044,PRJ-020,0.0,0.6,0.0,0.18,0
E02044,PRJ-007,0.0,0.6,0.0,0.18,0
E01479,PRJ-017,0.0,1.0,1.0,0.5,1
E01479,PRJ-002,0.0,1.0,1.0,0.5,0
E01479,PRJ-016,0.25,1.0,1.0,0.625,1
E01479,PRJ-001,0.25,1.0,1.0,0.625,0
E04962,PRJ-018,0.0,1.0,0.5,0.4,0
E04962,PRJ-011,0.0,1.0,0.5,0.4,1
E04962,PRJ-014,0.0,1.0,0.5,0.4,0
E04962,PRJ-008,0.0,1.0,0.5,0.4,1
E02769,PRJ-005,0.0,0.5,0.0,0.15,0
E02769,PRJ-007,0.0,0.5,0.0,0.15,0
E02769,PRJ-011,0.6667,0.5,0.0,0.4833,0
E02769,PRJ-004,0.0,0.5,0.0,0.15,0
E03893,PRJ-007,0.25,0.8,0.0,0.365,0
E03893,PRJ-016,0.5,0.8,0.0,0.49,1
E03893,PRJ-017,0.0,0.8,0.0,0.24,0
E03893,PRJ-005,0.25,0.8,0.0,0.365,1
E00553,PRJ-013,0.0,1.0,0.5,0.4,1
E00553,PRJ-005,0.0,1.0,0.5,0.4,0
E00553,PRJ-015,0.25,1.0,0.5,0.525,0
E00553,PRJ-001,0.0,1.0,0.5,0.4,0
E03540,PRJ-006,0.0,0.8,0.0,0.24,0
E03540,PRJ-018,0.5,0.8,0.0,0.49,1
E03540,PRJ-001,0.25,0.8,0.0,0.365,0
E03540,PRJ-005,0.25,0.8,0.0,0.365,1
E02769,PRJ-018,0.0,0.7,0.0,0.21,0
E02769,PRJ-013,0.3333,0.7,0.0,0.3767,1
E02769,PRJ-006,0.0,0.7,0.0,0.21,0
E02769,PRJ-010,0.0,0.7,0.0,0.21,1
E03277,PRJ-001,0.25,0.7,0.0,0.335,0
E03277,PRJ-012,0.25,0.7,0.0,0.335,0
E03277,PRJ-018,0.0,0.7,0.0,0.21,0
E03277,PRJ-011,0.0,0.7,0.0,0.21,0
E04194,PRJ-013,0.3333,1.0,0.0,0.4667,0
E04194,PRJ-003,0.25,1.0,0.0,0.425,1
E04194,PRJ-012,0.0,1.0,0.0,0.3,1
E04194,PRJ-001,0.0,1.0,0.0,0.3,1
E01807,PRJ-005,0.0,1.0,0.5,0.4,1
E01807,PRJ-020,0.0,1.0,0.5,0.4,0
E01807,PRJ-010,0.0,1.0,0.5,0.4,1
E01807,PRJ-008,0.6667,1.0,0.5,0.7333,1
E01762,PRJ-003,0.0,1.0,1.0,0.5,0
E01762,PRJ-005,0.0,1.0,1.0,0.5,1
E01762,PRJ-014,0.0,1.0,1.0,0.5,1
E01762,PRJ-007,0.0,1.0,1.0,0.5,1
E02632,PRJ-010,0.3333,1.0,0.5,0.5667,1
E02632,PRJ-002,0.0,1.0,0.5,0.4,0
E02632,PRJ-003,0.0,1.0,0.5,0.4,1
E02632,PRJ-019,0.0,1.0,0.5,0.4,1
E04226,PRJ-012,0.0,1.0,0.0,0.3,1
E04226,PRJ-007,0.5,1.0,0.0,0.55,1
E04226,PRJ-020,0.3333,1.0,0.0,0.4667,0
E04226,PRJ-004,0.0,1.0,0.0,0.3,0
E04101,PRJ-006,0.0,0.6,0.5,0.28,0
E04101,PRJ-020,0.0,0.6,0.5,0.28,0
E04101,PRJ-019,0.0,0.6,0.5,0.28,0
E04101,PRJ-005,0.0,0.6,0.5,0.28,0
E01981,PRJ-019,0.0,1.0,1.0,0.5,1
E01981,PRJ-001,0.0,1.0,1.0,0.5,0
E01981,PRJ-015,0.0,1.0,1.0,0.5,0
E01981,PRJ-018,0.25,1.0,1.0,0.625,0
E02534,PRJ-005,0.25,1.0,1.0,0.625,1
E02534,PRJ-016,0.25,1.0,1.0,0.625,0
E02534,PRJ-006,0.0,1.0,1.0,0.5,0
E02534,PRJ-013,0.6667,1.0,1.0,0.8333,1
E01238,PRJ-007,0.0,1.0,0.0,0.3,0
E01238,PRJ-019,0.0,1.0,0.0,0.3,0
E01238,PRJ-013,0.0,1.0,0.0,0.3,1
E01238,PRJ-014,0.0,1.0,0.0,0.3,0
E01118,PRJ-007,0.0,1.0,1.0,0.5,0
E01118,PRJ-001,0.0,1.0,1.0,0.5,1
E01118,PRJ-011,0.0,1.0,1.0,0.5,0
E01118,PRJ-018,0.25,1.0,1.0,0.625,0
E04041,PRJ-003,0.5,0.6,1.0,0.63,1
E04041,PRJ-016,0.0,0.6,1.0,0.38,1
E04041,PRJ-002,0.25,0.6,1.0,0.505,1
E04041,PRJ-005,0.25,0.6,1.0,0.505,0
E04308,PRJ-005,0.0,0.9,1.0,0.47,1
E04308,PRJ-004,0.0,0.9,1.0,0.47,0
E04308,PRJ-013,0.3333,0.9,1.0,0.6367,1
E04308,PRJ-009,0.0,0.9,1.0,0.47,1
E01052,PRJ-002,0.0,1.0,0.0,0.3,0
E01052,PRJ-016,0.0,1.0,0.0,0.3,1
E01052,PRJ-010,0.3333,1.0,0.0,0.4667,0
E01052,PRJ-007,0.0,1.0,0.0,0.3,0
E04165,PRJ-009,0.0,0.5,1.0,0.35,0
E04165,PRJ-015,0.0,0.5,1.0,0.35,1
E04165,PRJ-011,0.0,0.5,1.0,0.35,1
E04165,PRJ-013,0.6667,0.5,1.0,0.6833,0
E02295,PRJ-018,0.0,1.0,1.0,0.5,1
E02295,PRJ-005,0.0,1.0,1.0,0.5,0
E02295,PRJ-012,0.0,1.0,1.0,0.5,0
E02295,PRJ-013,0.0,1.0,1.0,0.5,0
E04546,PRJ-007,0.0,0.6,0.5,0.28,0
E04546,PRJ-015,0.0,0.6,0.5,0.28,0
E04546,PRJ-016,0.0,0.6,0.5,0.28,1
E04546,PRJ-003,0.5,0.6,0.5,0.53,1
E04217,PRJ-017,0.0,1.0,0.5,0.4,1
E04217,PRJ-009,0.0,1.0,0.5,0.4,0
E04217,PRJ-011,0.0,1.0,0.5,0.4,1
E04217,PRJ-006,0.0,1.0,0.5,0.4,0
E00650,PRJ-020,0.0,1.0,0.0,0.3,0
E00650,PRJ-010,0.3333,1.0,0.0,0.4667,1
E00650,PRJ-003,0.0,1.0,0.0,0.3,0
E00650,PRJ-013,0.0,1.0,0.0,0.3,0
E00344,PRJ-008,0.0,1.0,0.5,0.4,1
E00344,PRJ-015,0.0,1.0,0.5,0.4,0
E00344,PRJ-016,0.0,1.0,0.5,0.4,1
E00344,PRJ-017,0.3333,1.0,0.5,0.5667,1
E04645,PRJ-016,0.25,0.9,0.0,0.395,0
E04645,PRJ-020,0.0,0.9,0.0,0.27,0
E04645,PRJ-019,0.0,0.9,0.0,0.27,1
E04645,PRJ-009,0.0,0.9,0.0,0.27,1
E03880,PRJ-004,0.0,0.7,0.0,0.21,0
E03880,PRJ-005,0.0,0.7,0.0,0.21,0
E03880,PRJ-016,0.0,0.7,0.0,0.21,1
E03880,PRJ-010,0.3333,0.7,0.0,0.3767,1
E02730,PRJ-012,0.25,1.0,0.0,0.425,1
E02730,PRJ-019,0.3333,1.0,0.0,0.4667,0
E02730,PRJ-020,0.0,1.0,0.0,0.3,0
E02730,PRJ-016,0.25,1.0,0.0,0.425,1
E04517,PRJ-008,0.3333,1.0,1.0,0.6667,1
E04517,PRJ-019,0.0,1.0,1.0,0.5,1
E04517,PRJ-003,0.0,1.0,1.0,0.5,1
E04517,PRJ-014,0.0,1.0,1.0,0.5,1
E00965,PRJ-004,0.0,1.0,0.5,0.4,0
E00965,PRJ-007,0.5,1.0,0.5,0.65,1
E00965,PRJ-001,0.25,1.0,0.5,0.525,1
E00965,PRJ-009,0.0,1.0,0.5,0.4,0
E04639,PRJ-019,0.0,0.8,1.0,0.44,0
E04639,PRJ-018,0.5,0.8,1.0,0.69,1
E04639,PRJ-006,0.0,0.8,1.0,0.44,0
E04639,PRJ-001,0.0,0.8,1.0,0.44,0
E00465,PRJ-011,0.6667,1.0,1.0,0.8333,1
E00465,PRJ-013,0.0,1.0,1.0,0.5,1
E00465,PRJ-019,0.0,1.0,1.0,0.5,1
E00465,PRJ-001,0.5,1.0,1.0,0.75,1
E03058,PRJ-001,0.0,1.0,0.0,0.3,0
E03058,PRJ-020,0.0,1.0,0.0,0.3,0
E03058,PRJ-002,0.0,1.0,0.0,0.3,0
E03058,PRJ-014,0.6667,1.0,0.0,0.6333,1
E02337,PRJ-005,0.25,0.7,0.0,0.335,0
E02337,PRJ-006,0.25,0.7,0.0,0.335,1
E02337,PRJ-019,0.0,0.7,0.0,0.21,0
E02337,PRJ-020,0.0,0.7,0.0,0.21,0
E04927,PRJ-018,0.0,1.0,1.0,0.5,0
E04927,PRJ-001,0.0,1.0,1.0,0.5,1
E04927,PRJ-002,0.0,1.0,1.0,0.5,1
E04927,PRJ-008,0.0,1.0,1.0,0.5,0
E03799,PRJ-013,0.0,1.0,0.5,0.4,0
E03799,PRJ-014,0.0,1.0,0.5,0.4,0
E03799,PRJ-011,0.3333,1.0,0.5,0.5667,0
E03799,PRJ-016,0.0,1.0,0.5,0.4,0
E04538,PRJ-006,0.0,1.0,0.5,0.4,1
E04538,PRJ-007,0.25,1.0,0.5,0.525,0
E04538,PRJ-003,0.75,1.0,0.5,0.775,1
E04538,PRJ-009,0.0,1.0,0.5,0.4,0
E02633,PRJ-008,0.6667,1.0,0.5,0.7333,1
E02633,PRJ-005,0.0,1.0,0.5,0.4,1
E02633,PRJ-006,0.25,1.0,0.5,0.525,1
E02633,PRJ-010,0.0,1.0,0.5,0.4,0
E02965,PRJ-006,0.0,0.5,1.0,0.35,0
E02965,PRJ-002,0.0,0.5,1.0,0.35,0
E02965,PRJ-010,0.0,0.5,1.0,0.35,1
E02965,PRJ-017,0.0,0.5,1.0,0.35,1
E04345,PRJ-009,0.25,1.0,0.0,0.425,1
E04345,PRJ-015,0.0,1.0,0.0,0.3,0
E04345,PRJ-003,0.25,1.0,0.0,0.425,0
E04345,PRJ-008,0.0,1.0,0.0,0.3,0
E02895,PRJ-011,0.6667,1.0,0.0,0.6333,0
E02895,PRJ-008,0.0,1.0,0.0,0.3,1
E02895,PRJ-009,0.0,1.0,0.0,0.3,0
E02895,PRJ-020,0.0,1.0,0.0,0.3,0
E01132,PRJ-004,0.0,1.0,0.0,0.3,0
E01132,PRJ-013,0.0,1.0,0.0,0.3,0
E01132,PRJ-017,0.0,1.0,0.0,0.3,0
E01132,PRJ-016,0.0,1.0,0.0,0.3,0
E00758,PRJ-005,0.0,1.0,0.0,0.3,1
E00758,PRJ-020,0.0,1.0,0.0,0.3,1
E00758,PRJ-003,0.0,1.0,0.0,0.3,0
E00758,PRJ-016,0.0,1.0,0.0,0.3,0
E03750,PRJ-003,0.25,1.0,1.0,0.625,1
E03750,PRJ-004,0.25,1.0,1.0,0.625,1
E03750,PRJ-011,0.3333,1.0,1.0,0.6667,0
E03750,PRJ-008,0.6667,1.0,1.0,0.8333,1
E00144,PRJ-015,0.0,0.8,1.0,0.44,1
E00144,PRJ-020,0.3333,0.8,1.0,0.6067,1
E00144,PRJ-006,0.0,0.8,1.0,0.44,1
E00144,PRJ-001,0.5,0.8,1.0,0.69,1
E02943,PRJ-013,0.6667,1.0,0.5,0.7333,1
E02943,PRJ-003,0.0,1.0,0.5,0.4,1
E02943,PRJ-008,0.3333,1.0,0.5,0.5667,0
E02943,PRJ-001,0.0,1.0,0.5,0.4,0
E03901,PRJ-019,0.0,1.0,0.5,0.4,0
E03901,PRJ-015,0.0,1.0,0.5,0.4,1
E03901,PRJ-018,0.0,1.0,0.5,0.4,0
E03901,PRJ-007,0.0,1.0,0.5,0.4,0
E03461,PRJ-017,0.0,1.0,1.0,0.5,1
E03461,PRJ-005,0.0,1.0,1.0,0.5,1
E03461,PRJ-020,0.0,1.0,1.0,0.5,0
E03461,PRJ-001,0.0,1.0,1.0,0.5,0
E03490,PRJ-017,0.0,1.0,1.0,0.5,1
E03490,PRJ-016,0.0,1.0,1.0,0.5,0
E03490,PRJ-008,0.0,1.0,1.0,0.5,1
E03490,PRJ-020,0.0,1.0,1.0,0.5,0
E04466,PRJ-015,0.25,1.0,0.0,0.425,0
E04466,PRJ-012,0.25,1.0,0.0,0.425,1
E04466,PRJ-010,0.0,1.0,0.0,0.3,0
E04466,PRJ-020,0.3333,1.0,0.0,0.4667,1
E03226,PRJ-012,0.0,0.7,1.0,0.41,0
E03226,PRJ-001,0.0,0.7,1.0,0.41,0
E03226,PRJ-009,0.25,0.7,1.0,0.535,1
E03226,PRJ-002,0.0,0.7,1.0,0.41,0
E04607,PRJ-011,0.0,0.6,1.0,0.38,1
E04607,PRJ-020,0.0,0.6,1.0,0.38,1
E04607,PRJ-016,0.0,0.6,1.0,0.38,1
E04607,PRJ-004,0.0,0.6,1.0,0.38,1
E02678,PRJ-011,0.0,1.0,0.5,0.4,0
E02678,PRJ-014,0.0,1.0,0.5,0.4,1
E02678,PRJ-015,0.25,1.0,0.5,0.525,0
E02678,PRJ-010,0.0,1.0,0.5,0.4,0
E02190,PRJ-011,0.0,0.8,0.0,0.24,0
E02190,PRJ-002,0.25,0.8,0.0,0.365,1
E02190,PRJ-006,0.25,0.8,0.0,0.365,1
E02190,PRJ-019,0.3333,0.8,0.0,0.4067,1
E00747,PRJ-020,0.3333,1.0,0.5,0.5667,1
E00747,PRJ-009,0.0,1.0,0.5,0.4,1
E00747,PRJ-001,0.0,1.0,0.5,0.4,0
E00747,PRJ-013,0.0,1.0,0.5,0.4,0
E00268,PRJ-007,0.0,0.7,0.5,0.31,0
E00268,PRJ-020,0.0,0.7,0.5,0.31,0
E00268,PRJ-001,0.0,0.7,0.5,0.31,0
E00268,PRJ-008,0.0,0.7,0.5,0.31,1
E01416,PRJ-002,0.25,0.6,0.0,0.305,0
E01416,PRJ-019,0.0,0.6,0.0,0.18,0
E01416,PRJ-011,0.0,0.6,0.0,0.18,0
E01416,PRJ-017,0.6667,0.6,0.0,0.5133,1
E01524,PRJ-008,0.0,1.0,0.5,0.4,1
E01524,PRJ-004,0.0,1.0,0.5,0.4,1
E01524,PRJ-011,0.0,1.0,0.5,0.4,0
E01524,PRJ-013,0.0,1.0,0.5,0.4,0
E03849,PRJ-009,0.25,1.0,1.0,0.625,1
E03849,PRJ-016,0.0,1.0,1.0,0.5,1
E03849,PRJ-019,0.0,1.0,1.0,0.5,0
E03849,PRJ-015,0.25,1.0,1.0,0.625,0
E02801,PRJ-013,0.0,1.0,1.0,0.5,0
E02801,PRJ-006,0.0,1.0,1.0,0.5,0
E02801,PRJ-004,0.0,1.0,1.0,0.5,0
E02801,PRJ-009,0.0,1.0,1.0,0.5,1
E04155,PRJ-003,0.0,1.0,1.0,0.5,1
E04155,PRJ-006,0.0,1.0,1.0,0.5,0
E04155,PRJ-012,0.25,1.0,1.0,0.625,1
E04155,PRJ-001,0.0,1.0,1.0,0.5,0
E01952,PRJ-016,0.0,1.0,1.0,0.5,0
E01952,PRJ-004,0.0,1.0,1.0,0.5,1
E01952,PRJ-012,0.25,1.0,1.0,0.625,0
E01952,PRJ-010,0.0,1.0,1.0,0.5,1
E00116,PRJ-003,0.0,1.0,0.5,0.4,0
E00116,PRJ-012,0.25,1.0,0.5,0.525,1
E00116,PRJ-004,0.0,1.0,0.5,0.4,1
E00116,PRJ-019,0.0,1.0,0.5,0.4,0
E04811,PRJ-012,0.5,1.0,1.0,0.75,1
E04811,PRJ-008,0.0,1.0,1.0,0.5,1
E04811,PRJ-013,0.0,1.0,1.0,0.5,0
E04811,PRJ-001,0.25,1.0,1.0,0.625,1
E00624,PRJ-012,0.0,1.0,1.0,0.5,0
E00624,PRJ-002,0.0,1.0,1.0,0.5,1
E00624,PRJ-001,0.0,1.0,1.0,0.5,1
E00624,PRJ-013,0.0,1.0,1.0,0.5,1
E03404,PRJ-006,0.0,0.5,0.0,0.15,1
E03404,PRJ-020,0.6667,0.5,0.0,0.4833,1
